Employer,State,State_Name,Role_Type,Role_Title,Hourly_Low,Hourly_High,Hourly_Avg,Source_URL,Source_Name,Source_Corporate,Data_Date
Home Depot,AR,Arkansas,Indoor,Cashier / Customer Service Associate,15.0,16.51,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,AZ,Arizona,Outdoor,Lot Associate / Receiving Associate,15.0,21.52,17.11,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,AZ,Arizona,Indoor,Cashier / Customer Service Associate,15.0,18.58,15.4,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,CA,California,Outdoor,Lot Associate / Receiving Associate,16.5,24.35,19.37,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,CA,California,Indoor,Cashier / Customer Service Associate,16.5,21.03,17.44,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,CO,Colorado,Outdoor,Lot Associate / Receiving Associate,15.0,22.66,18.03,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,CO,Colorado,Indoor,Cashier / Customer Service Associate,15.0,19.57,16.22,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,CT,Connecticut,Outdoor,Lot Associate / Receiving Associate,15.69,23.8,18.94,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,CT,Connecticut,Indoor,Cashier / Customer Service Associate,15.69,20.56,17.04,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,DE,Delaware,Outdoor,Lot Associate / Receiving Associate,15.0,22.22,17.68,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,DE,Delaware,Indoor,Cashier / Customer Service Associate,15.0,19.19,15.91,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,FL,Florida,Outdoor,Lot Associate / Receiving Associate,15.0,22.07,17.55,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,FL,Florida,Indoor,Cashier / Customer Service Associate,15.0,19.06,15.8,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,GA,Georgia,Outdoor,Lot Associate / Receiving Associate,15.0,20.46,16.28,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,GA,Georgia,Indoor,Cashier / Customer Service Associate,15.0,17.67,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,HI,Hawaii,Outdoor,Lot Associate / Receiving Associate,15.95,24.2,19.25,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,HI,Hawaii,Indoor,Cashier / Customer Service Associate,15.0,20.9,17.33,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,IA,Iowa,Outdoor,Lot Associate / Receiving Associate,15.0,19.32,15.37,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,IA,Iowa,Indoor,Cashier / Customer Service Associate,15.0,16.68,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,ID,Idaho,Outdoor,Lot Associate / Receiving Associate,15.0,20.68,16.45,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,ID,Idaho,Indoor,Cashier / Customer Service Associate,15.0,17.86,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,IL,Illinois,Outdoor,Lot Associate / Receiving Associate,15.0,21.78,17.32,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,IL,Illinois,Indoor,Cashier / Customer Service Associate,15.0,18.81,15.59,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,IN,Indiana,Outdoor,Lot Associate / Receiving Associate,15.0,20.13,16.01,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,IN,Indiana,Indoor,Cashier / Customer Service Associate,15.0,17.39,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,KS,Kansas,Outdoor,Lot Associate / Receiving Associate,15.0,20.02,15.93,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,KS,Kansas,Indoor,Cashier / Customer Service Associate,15.0,17.29,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,KY,Kentucky,Outdoor,Lot Associate / Receiving Associate,15.0,19.58,15.58,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,KY,Kentucky,Indoor,Cashier / Customer Service Associate,15.0,16.91,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,LA,Louisiana,Outdoor,Lot Associate / Receiving Associate,15.0,19.8,15.75,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,LA,Louisiana,Indoor,Cashier / Customer Service Associate,15.0,17.1,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MA,Massachusetts,Outdoor,Lot Associate / Receiving Associate,15.81,23.98,19.08,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MA,Massachusetts,Indoor,Cashier / Customer Service Associate,15.0,20.71,17.17,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MD,Maryland,Outdoor,Lot Associate / Receiving Associate,15.52,23.54,18.73,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MD,Maryland,Indoor,Cashier / Customer Service Associate,15.0,20.33,16.85,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,ME,Maine,Outdoor,Lot Associate / Receiving Associate,15.0,22.0,17.5,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,ME,Maine,Indoor,Cashier / Customer Service Associate,15.0,19.0,15.75,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MI,Michigan,Outdoor,Lot Associate / Receiving Associate,15.0,20.46,16.28,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MI,Michigan,Indoor,Cashier / Customer Service Associate,15.0,17.67,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MN,Minnesota,Outdoor,Lot Associate / Receiving Associate,15.0,21.56,17.15,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MN,Minnesota,Indoor,Cashier / Customer Service Associate,15.0,18.62,15.44,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MO,Missouri,Outdoor,Lot Associate / Receiving Associate,15.0,19.8,15.75,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MO,Missouri,Indoor,Cashier / Customer Service Associate,15.0,17.1,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MS,Mississippi,Outdoor,Lot Associate / Receiving Associate,15.0,19.14,15.22,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MS,Mississippi,Indoor,Cashier / Customer Service Associate,15.0,16.53,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MT,Montana,Outdoor,Lot Associate / Receiving Associate,15.0,20.9,16.62,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,MT,Montana,Indoor,Cashier / Customer Service Associate,15.0,18.05,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NC,North Carolina,Outdoor,Lot Associate / Receiving Associate,15.0,20.68,16.45,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NC,North Carolina,Indoor,Cashier / Customer Service Associate,15.0,17.86,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,ND,North Dakota,Outdoor,Lot Associate / Receiving Associate,15.0,20.46,16.28,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,ND,North Dakota,Indoor,Cashier / Customer Service Associate,15.0,17.67,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NE,Nebraska,Outdoor,Lot Associate / Receiving Associate,15.0,20.24,16.1,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NE,Nebraska,Indoor,Cashier / Customer Service Associate,15.0,17.48,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NH,New Hampshire,Outdoor,Lot Associate / Receiving Associate,15.08,22.88,18.2,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NH,New Hampshire,Indoor,Cashier / Customer Service Associate,15.0,19.76,16.38,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NJ,New Jersey,Outdoor,Lot Associate / Receiving Associate,15.78,23.94,19.04,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NJ,New Jersey,Indoor,Cashier / Customer Service Associate,15.49,20.67,17.14,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NM,New Mexico,Outdoor,Lot Associate / Receiving Associate,15.0,20.46,16.28,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NM,New Mexico,Indoor,Cashier / Customer Service Associate,15.0,17.67,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NV,Nevada,Outdoor,Lot Associate / Receiving Associate,15.0,21.78,17.32,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NV,Nevada,Indoor,Cashier / Customer Service Associate,15.0,18.81,15.59,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NY,New York,Outdoor,Lot Associate / Receiving Associate,16.38,24.86,19.77,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,NY,New York,Indoor,Cashier / Customer Service Associate,15.5,21.47,17.8,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,OH,Ohio,Outdoor,Lot Associate / Receiving Associate,15.0,20.24,16.1,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,OH,Ohio,Indoor,Cashier / Customer Service Associate,15.0,17.48,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,OK,Oklahoma,Outdoor,Lot Associate / Receiving Associate,15.0,19.32,15.37,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,OK,Oklahoma,Indoor,Cashier / Customer Service Associate,15.0,16.68,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,OR,Oregon,Outdoor,Lot Associate / Receiving Associate,15.0,22.44,17.85,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,OR,Oregon,Indoor,Cashier / Customer Service Associate,15.0,19.38,16.07,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,PA,Pennsylvania,Outdoor,Lot Associate / Receiving Associate,15.0,21.34,16.97,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,PA,Pennsylvania,Indoor,Cashier / Customer Service Associate,15.0,18.43,15.28,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,RI,Rhode Island,Outdoor,Lot Associate / Receiving Associate,15.0,22.44,17.85,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,RI,Rhode Island,Indoor,Cashier / Customer Service Associate,15.0,19.38,16.07,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,SC,South Carolina,Outdoor,Lot Associate / Receiving Associate,15.0,20.24,16.1,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,SC,South Carolina,Indoor,Cashier / Customer Service Associate,15.0,17.48,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,SD,South Dakota,Outdoor,Lot Associate / Receiving Associate,15.0,20.02,15.93,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,SD,South Dakota,Indoor,Cashier / Customer Service Associate,15.0,17.29,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,TN,Tennessee,Outdoor,Lot Associate / Receiving Associate,15.0,20.24,16.1,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,TN,Tennessee,Indoor,Cashier / Customer Service Associate,15.0,17.48,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,TX,Texas,Outdoor,Lot Associate / Receiving Associate,15.0,21.3,16.94,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,TX,Texas,Indoor,Cashier / Customer Service Associate,15.0,18.39,15.25,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,UT,Utah,Outdoor,Lot Associate / Receiving Associate,15.0,21.56,17.15,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,UT,Utah,Indoor,Cashier / Customer Service Associate,15.0,18.62,15.44,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,VA,Virginia,Outdoor,Lot Associate / Receiving Associate,15.0,22.44,17.85,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,VA,Virginia,Indoor,Cashier / Customer Service Associate,15.0,19.38,16.07,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,VT,Vermont,Outdoor,Lot Associate / Receiving Associate,15.0,22.44,17.85,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,VT,Vermont,Indoor,Cashier / Customer Service Associate,15.0,19.38,16.07,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WA,Washington,Outdoor,Lot Associate / Receiving Associate,16.66,24.2,19.25,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WA,Washington,Indoor,Cashier / Customer Service Associate,16.66,20.9,17.33,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WI,Wisconsin,Outdoor,Lot Associate / Receiving Associate,15.0,20.68,16.45,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WI,Wisconsin,Indoor,Cashier / Customer Service Associate,15.0,17.86,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WV,West Virginia,Outdoor,Lot Associate / Receiving Associate,15.0,19.14,15.22,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WV,West Virginia,Indoor,Cashier / Customer Service Associate,15.0,16.53,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WY,Wyoming,Outdoor,Lot Associate / Receiving Associate,15.0,20.9,16.62,https://www.indeed.com/cmp/The-Home-Depot/salaries/Lot-Attendant,Indeed - Home Depot Lot Attendant Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Home Depot,WY,Wyoming,Indoor,Cashier / Customer Service Associate,15.0,18.05,15.0,https://www.indeed.com/cmp/The-Home-Depot/salaries/Cashier,Indeed - Home Depot Cashier Salaries,https://www.glassdoor.com/Salary/The-Home-Depot-Salaries-E655.htm,Q1 2026
Costco,AK,Alaska,Outdoor,Cart Attendant / Merchandise Handler,20.48,27.3,21.0,https://www.indeed.com/cmp/Costco-Wholesale/salaries/Stocker,Indeed - Costco Stocker Salaries,https://gridwise.io/blog/costco-pay,Q1 2026
Costco,AK,Alaska,Indoor,Front End Assistant / Cashier,20.48,27.3,21.0,https://www.indeed.com/cmp/Costco-Wholesale/salaries/Cashier,Indeed - Costco Cashier Salaries,https://gridwise.io/blog/costco-pay,Q1 2026
